X:Vel_RX-GEAR22-jiandanjiaolian(rad/s),X:Vel_RY-GEAR22-jiandanjiaolian(rad/s),X:Vel_RZ-GEAR22-jiandanjiaolian(rad/s),X:Acc_RX-GEAR22-jiandanjiaolian(rad/s^2),X:Acc_RY-GEAR22-jiandanjiaolian(rad/s^2),X:Acc_RZ-GEAR22-jiandanjiaolian(rad/s^2),Y:Vel_RX-GEAR22-jiandanjiaolian(rad/s),Y:Vel_RY-GEAR22-jiandanjiaolian(rad/s),Y:Vel_RZ-GEAR22-jiandanjiaolian(rad/s),Y:Acc_RX-GEAR22-jiandanjiaolian(rad/s^2),Y:Acc_RY-GEAR22-jiandanjiaolian(rad/s^2),Y:Acc_RZ-GEAR22-jiandanjiaolian(rad/s^2)
0.59525300,0.59525300,0.59525300,0.59525300,0.59525300,0.59525300,-0.95209653,-3.2768224e-15,3.3825263e-15,-2.3941232,-8.2398330e-15,8.5056341e-15
0.59625300,0.59625300,0.59625300,0.59625300,0.59625300,0.59625300,-0.97968661,-3.3717790e-15,3.4805460e-15,-19.191431,-6.6050982e-14,6.8181659e-14
0.59725300,0.59725300,0.59725300,0.59725300,0.59725300,0.59725300,-1.0012800,-3.4460968e-15,3.5572612e-15,-20.792755,-7.1562245e-14,7.3870705e-14
0.59825300,0.59825300,0.59825300,0.59825300,0.59825300,0.59825300,-1.0064782,-3.4639874e-15,3.5757289e-15,-10.396377,-3.5781123e-14,3.6935352e-14
0.59925300,0.59925300,0.59925300,0.59925300,0.59925300,0.59925300,-1.0090773,-3.4729327e-15,3.5849628e-15,-5.1981887,-1.7890561e-14,1.8467676e-14
0.60025300,0.60025300,0.60025300,0.60025300,0.60025300,0.60025300,-1.0103769,-3.4774053e-15,3.5895797e-15,-2.5990944,-8.9452807e-15,9.2338381e-15
0.60125300,0.60125300,0.60125300,0.60125300,0.60125300,0.60125300,-1.0110266,-3.4796416e-15,3.5918881e-15,-1.2995472,-4.4726403e-15,4.6169191e-15
0.60225300,0.60225300,0.60225300,0.60225300,0.60225300,0.60225300,-1.0113515,-3.4807598e-15,3.5930424e-15,-0.64977359,-2.2363202e-15,2.3084595e-15
0.60325300,0.60325300,0.60325300,0.60325300,0.60325300,0.60325300,-1.0115140,-3.4813189e-15,3.5936195e-15,-0.32488680,-1.1181601e-15,1.1542298e-15
0.60425300,0.60425300,0.60425300,0.60425300,0.60425300,0.60425300,-1.0115952,-3.4815984e-15,3.5939080e-15,-0.16244340,-5.5908004e-16,5.7711488e-16
0.60525300,0.60525300,0.60525300,0.60525300,0.60525300,0.60525300,-1.0116358,-3.4817382e-15,3.5940523e-15,-0.081221699,-2.7954002e-16,2.8855744e-16
0.60625300,0.60625300,0.60625300,0.60625300,0.60625300,0.60625300,-1.0116561,-3.4818081e-15,3.5941245e-15,-0.040610849,-1.3977001e-16,1.4427872e-16
0.60725300,0.60725300,0.60725300,0.60725300,0.60725300,0.60725300,-1.0116663,-3.4818430e-15,3.5941605e-15,-0.020305425,-6.9885005e-17,7.2139360e-17
0.60825300,0.60825300,0.60825300,0.60825300,0.60825300,0.60825300,-1.0116713,-3.4818605e-15,3.5941786e-15,-0.010152712,-3.4942503e-17,3.6069680e-17
0.60925300,0.60925300,0.60925300,0.60925300,0.60925300,0.60925300,-1.0116739,-3.4818692e-15,3.5941876e-15,-0.0050763562,-1.7471251e-17,1.8034840e-17
0.61025300,0.61025300,0.61025300,0.61025300,0.61025300,0.61025300,-1.0116751,-3.4818736e-15,3.5941921e-15,-0.0025381781,-8.7356257e-18,9.0174200e-18
0.61125300,0.61125300,0.61125300,0.61125300,0.61125300,0.61125300,-1.0116758,-3.4818758e-15,3.5941943e-15,-0.0012690890,-4.3678128e-18,4.5087100e-18
0.61225300,0.61225300,0.61225300,0.61225300,0.61225300,0.61225300,-1.0116761,-3.4818769e-15,3.5941955e-15,-0.00063454452,-2.1839064e-18,2.2543550e-18
0.61325300,0.61325300,0.61325300,0.61325300,0.61325300,0.61325300,-1.0116762,-3.4818774e-15,3.5941960e-15,-0.00031727226,-1.0919532e-18,1.1271775e-18
0.61425300,0.61425300,0.61425300,0.61425300,0.61425300,0.61425300,-1.0116763,-3.4818777e-15,3.5941963e-15,-0.00015863613,-5.4597660e-19,5.6358875e-19
0.61525300,0.61525300,0.61525300,0.61525300,0.61525300,0.61525300,-1.0116764,-3.4818778e-15,3.5941965e-15,-7.9318065e-05,-2.7298830e-19,2.8179438e-19
0.61625300,0.61625300,0.61625300,0.61625300,0.61625300,0.61625300,-1.0116764,-3.4818779e-15,3.5941965e-15,-3.9659033e-05,-1.3649415e-19,1.4089719e-19
0.61725300,0.61725300,0.61725300,0.61725300,0.61725300,0.61725300,-1.0116764,-3.4818779e-15,3.5941966e-15,-1.9829516e-05,-6.8247075e-20,7.0448594e-20
0.61825300,0.61825300,0.61825300,0.61825300,0.61825300,0.61825300,-1.0116764,-3.4818779e-15,3.5941966e-15,-9.9147582e-06,-3.4123538e-20,3.5224297e-20
0.61925300,0.61925300,0.61925300,0.61925300,0.61925300,0.61925300,-1.0116764,-3.4818779e-15,3.5941966e-15,-4.9573791e-06,-1.7061769e-20,1.7612148e-20
0.62025300,0.62025300,0.62025300,0.62025300,0.62025300,0.62025300,-1.0116764,-3.4818780e-15,3.5941966e-15,-2.4786895e-06,-8.5308844e-21,8.8060742e-21
0.62125300,0.62125300,0.62125300,0.62125300,0.62125300,0.62125300,-1.0116764,-3.4818780e-15,3.5941966e-15,-1.2393448e-06,-4.2654422e-21,4.4030371e-21
0.62225300,0.62225300,0.62225300,0.62225300,0.62225300,0.62225300,-1.0116764,-3.4818780e-15,3.5941966e-15,-6.1967239e-07,-2.1327211e-21,2.2015186e-21
0.62325300,0.62325300,0.62325300,0.62325300,0.62325300,0.62325300,-1.0116764,-3.4818780e-15,3.5941966e-15,-3.0983619e-07,-1.0663606e-21,1.1007593e-21
0.62425300,0.62425300,0.62425300,0.62425300,0.62425300,0.62425300,-1.0116764,-3.4818780e-15,3.5941966e-15,-1.5491810e-07,-5.3318028e-22,5.5037964e-22
0.62525300,0.62525300,0.62525300,0.62525300,0.62525300,0.62525300,-1.0116764,-3.4818780e-15,3.5941966e-15,-7.7459048e-08,-2.6659014e-22,2.7518982e-22
0.62625300,0.62625300,0.62625300,0.62625300,0.62625300,0.62625300,-1.0116764,-3.4818780e-15,3.5941966e-15,-3.8729524e-08,-1.3329507e-22,1.3759491e-22
0.62725300,0.62725300,0.62725300,0.62725300,0.62725300,0.62725300,-1.0116764,-3.4818780e-15,3.5941966e-15,-1.9364762e-08,-6.6647535e-23,6.8797455e-23
0.62825300,0.62825300,0.62825300,0.62825300,0.62825300,0.62825300,-1.0116764,-3.4818780e-15,3.5941966e-15,-9.6823810e-09,-3.3323767e-23,3.4398728e-23
0.62925300,0.62925300,0.62925300,0.62925300,0.62925300,0.62925300,-1.0116764,-3.4818780e-15,3.5941966e-15,-4.8411905e-09,-1.6661884e-23,1.7199364e-23
0.63025300,0.63025300,0.63025300,0.63025300,0.63025300,0.63025300,-1.0116764,-3.4818780e-15,3.5941966e-15,-2.4205953e-09,-8.3309418e-24,8.5996819e-24
0.63125300,0.63125300,0.63125300,0.63125300,0.63125300,0.63125300,-1.0116764,-3.4818780e-15,3.5941966e-15,-1.2102976e-09,-4.1654709e-24,4.2998409e-24
0.63225300,0.63225300,0.63225300,0.63225300,0.63225300,0.63225300,-1.0116764,-3.4818780e-15,3.5941966e-15,-6.0514881e-10,-2.0827355e-24,2.1499205e-24
0.63325300,0.63325300,0.63325300,0.63325300,0.63325300,0.63325300,-1.0116764,-3.4818780e-15,3.5941966e-15,-3.0257441e-10,-1.0413677e-24,1.0749602e-24
0.63425300,0.63425300,0.63425300,0.63425300,0.63425300,0.63425300,-1.0116764,-3.4818780e-15,3.5941966e-15,-1.5128720e-10,-5.2068386e-25,5.3748012e-25
0.63525300,0.63525300,0.63525300,0.63525300,0.63525300,0.63525300,-1.0116764,-3.4818780e-15,3.5941966e-15,-7.5643602e-11,-2.6034193e-25,2.6874006e-25
0.63625300,0.63625300,0.63625300,0.63625300,0.63625300,0.63625300,-1.0116764,-3.4818780e-15,3.5941966e-15,-3.7821801e-11,-1.3017097e-25,1.3437003e-25
0.63725300,0.63725300,0.63725300,0.63725300,0.63725300,0.63725300,-1.0116764,-3.4818780e-15,3.5941966e-15,-1.8910900e-11,-6.5085483e-26,6.7185015e-26
0.63825300,0.63825300,0.63825300,0.63825300,0.63825300,0.63825300,-1.0116764,-3.4818780e-15,3.5941966e-15,-9.4554502e-12,-3.2542741e-26,3.3592507e-26
0.63925300,0.63925300,0.63925300,0.63925300,0.63925300,0.63925300,-1.0116764,-3.4818780e-15,3.5941966e-15,-4.7277251e-12,-1.6271371e-26,1.6796254e-26
0.64025300,0.64025300,0.64025300,0.64025300,0.64025300,0.64025300,-1.0116764,-3.4818780e-15,3.5941966e-15,-2.3638626e-12,-8.1356854e-27,8.3981268e-27
0.64125300,0.64125300,0.64125300,0.64125300,0.64125300,0.64125300,-1.0116764,-3.4818780e-15,3.5941966e-15,-1.1819313e-12,-4.0678427e-27,4.1990634e-27
0.64225300,0.64225300,0.64225300,0.64225300,0.64225300,0.64225300,-1.0116764,-3.4818780e-15,3.5941966e-15,-5.9096564e-13,-2.0339213e-27,2.0995317e-27
0.64325300,0.64325300,0.64325300,0.64325300,0.64325300,0.64325300,-1.0116764,-3.4818780e-15,3.5941966e-15,-2.9548282e-13,-1.0169607e-27,1.0497659e-27
0.64425300,0.64425300,0.64425300,0.64425300,0.64425300,0.64425300,-1.0116764,-3.4818780e-15,3.5941966e-15,-1.4774141e-13,-5.0848034e-28,5.2488293e-28
0.64525300,0.64525300,0.64525300,0.64525300,0.64525300,0.64525300,-1.0116764,-3.4818780e-15,3.5941966e-15,-7.3870705e-14,-2.5424017e-28,2.6244146e-28
0.64625300,0.64625300,0.64625300,0.64625300,0.64625300,0.64625300,-1.0116764,-3.4818780e-15,3.5941966e-15,-3.6935352e-14,-1.2712008e-28,1.3122073e-28
0.64725300,0.64725300,0.64725300,0.64725300,0.64725300,0.64725300,-1.0116764,-3.4818780e-15,3.5941966e-15,-1.8467676e-14,-6.3560042e-29,6.5610366e-29
0.64825300,0.64825300,0.64825300,0.64825300,0.64825300,0.64825300,-1.0116764,-3.4818780e-15,3.5941966e-15,-9.2338381e-15,-3.1780021e-29,3.2805183e-29
0.64925300,0.64925300,0.64925300,0.64925300,0.64925300,0.64925300,-1.0116764,-3.4818780e-15,3.5941966e-15,-4.6169191e-15,-1.5890010e-29,1.6402591e-29
0.65025300,0.65025300,0.65025300,0.65025300,0.65025300,0.65025300,-1.0116764,-3.4818780e-15,3.5941966e-15,-2.3084595e-15,-7.9450052e-30,8.2012957e-30
0.65125300,0.65125300,0.65125300,0.65125300,0.65125300,0.65125300,-1.0116764,-3.4818780e-15,3.5941966e-15,-1.1542298e-15,-3.9725026e-30,4.1006479e-30
0.65225300,0.65225300,0.65225300,0.65225300,0.65225300,0.65225300,-1.0116764,-3.4818780e-15,3.5941966e-15,-5.7711488e-16,-1.9862513e-30,2.0503239e-30
0.65325300,0.65325300,0.65325300,0.65325300,0.65325300,0.65325300,-1.0116764,-3.4818780e-15,3.5941966e-15,-2.8855744e-16,-9.9312566e-31,1.0251620e-30
0.65425300,0.65425300,0.65425300,0.65425300,0.65425300,0.65425300,-1.0116764,-3.4818780e-15,3.5941966e-15,-1.4427872e-16,-4.9656283e-31,5.1258098e-31
0.65525300,0.65525300,0.65525300,0.65525300,0.65525300,0.65525300,-1.0116764,-3.4818780e-15,3.5941966e-15,-7.2139360e-17,-2.4828141e-31,2.5629049e-31
0.65625300,0.65625300,0.65625300,0.65625300,0.65625300,0.65625300,-1.0116764,-3.4818780e-15,3.5941966e-15,-3.6069680e-17,-1.2414071e-31,1.2814525e-31
0.65725300,0.65725300,0.65725300,0.65725300,0.65725300,0.65725300,-1.0116764,-3.4818780e-15,3.5941966e-15,-1.8034840e-17,-6.2070353e-32,6.4072623e-32
0.65825300,0.65825300,0.65825300,0.65825300,0.65825300,0.65825300,-1.0116764,-3.4818780e-15,3.5941966e-15,-9.0174200e-18,-3.1035177e-32,3.2036311e-32
0.65925300,0.65925300,0.65925300,0.65925300,0.65925300,0.65925300,-1.0116764,-3.4818780e-15,3.5941966e-15,-4.5087100e-18,-1.5517588e-32,1.6018156e-32
0.66025300,0.66025300,0.66025300,0.66025300,0.66025300,0.66025300,-1.0116764,-3.4818780e-15,3.5941966e-15,-2.2543550e-18,-7.7587942e-33,8.0090779e-33
0.66125300,0.66125300,0.66125300,0.66125300,0.66125300,0.66125300,-1.0116764,-3.4818780e-15,3.5941966e-15,-1.1271775e-18,-3.8793971e-33,4.0045389e-33
0.66225300,0.66225300,0.66225300,0.66225300,0.66225300,0.66225300,-1.0116764,-3.4818780e-15,3.5941966e-15,-5.6358875e-19,-1.9396985e-33,2.0022695e-33
0.66325300,0.66325300,0.66325300,0.66325300,0.66325300,0.66325300,-1.0116764,-3.4818780e-15,3.5941966e-15,-2.8179438e-19,-9.6984927e-34,1.0011347e-33
0.66425300,0.66425300,0.66425300,0.66425300,0.66425300,0.66425300,-1.0116764,-3.4818780e-15,3.5941966e-15,-1.4089719e-19,-4.8492464e-34,5.0056737e-34
0.66525300,0.66525300,0.66525300,0.66525300,0.66525300,0.66525300,-1.0116764,-3.4818780e-15,3.5941966e-15,-7.0448594e-20,-2.4246232e-34,2.5028368e-34
0.66625300,0.66625300,0.66625300,0.66625300,0.66625300,0.66625300,-1.0116764,-3.4818780e-15,3.5941966e-15,-3.5224297e-20,-1.2123116e-34,1.2514184e-34
0.66725300,0.66725300,0.66725300,0.66725300,0.66725300,0.66725300,-1.0116764,-3.4818780e-15,3.5941966e-15,-1.7612148e-20,-6.0615580e-35,6.2570921e-35
0.66825300,0.66825300,0.66825300,0.66825300,0.66825300,0.66825300,-1.0116764,-3.4818780e-15,3.5941966e-15,-8.8060742e-21,-3.0307790e-35,3.1285460e-35
0.66925300,0.66925300,0.66925300,0.66925300,0.66925300,0.66925300,-1.0116764,-3.4818780e-15,3.5941966e-15,-4.4030371e-21,-1.5153895e-35,1.5642730e-35
0.67025300,0.67025300,0.67025300,0.67025300,0.67025300,0.67025300,-1.0116764,-3.4818780e-15,3.5941966e-15,-2.2015186e-21,-7.5769474e-36,7.8213651e-36
0.67125300,0.67125300,0.67125300,0.67125300,0.67125300,0.67125300,-1.0116764,-3.4818780e-15,3.5941966e-15,-1.1007593e-21,-3.7884737e-36,3.9106826e-36
0.67225300,0.67225300,0.67225300,0.67225300,0.67225300,0.67225300,-1.0116764,-3.4818780e-15,3.5941966e-15,-5.5037964e-22,-1.8942369e-36,1.9553413e-36
0.67325300,0.67325300,0.67325300,0.67325300,0.67325300,0.67325300,-1.0116764,-3.4818780e-15,3.5941966e-15,-2.7518982e-22,-9.4711843e-37,9.7767064e-37
0.67425300,0.67425300,0.67425300,0.67425300,0.67425300,0.67425300,-1.0116764,-3.4818780e-15,3.5941966e-15,-1.3759491e-22,-4.7355922e-37,4.8883532e-37
0.67525300,0.67525300,0.67525300,0.67525300,0.67525300,0.67525300,-1.0116764,-3.4818780e-15,3.5941966e-15,-6.8797455e-23,-2.3677961e-37,2.4441766e-37
0.67625300,0.67625300,0.67625300,0.67625300,0.67625300,0.67625300,-1.0116764,-3.4818780e-15,3.5941966e-15,-3.4398728e-23,-1.1838980e-37,1.2220883e-37
0.67725300,0.67725300,0.67725300,0.67725300,0.67725300,0.67725300,-1.0116764,-3.4818780e-15,3.5941966e-15,-1.7199364e-23,-5.9194902e-38,6.1104415e-38
0.67825300,0.67825300,0.67825300,0.67825300,0.67825300,0.67825300,-1.0116764,-3.4818780e-15,3.5941966e-15,-8.5996819e-24,-2.9597451e-38,3.0552207e-38
0.67925300,0.67925300,0.67925300,0.67925300,0.67925300,0.67925300,-1.0116764,-3.4818780e-15,3.5941966e-15,-4.2998409e-24,-1.4798725e-38,1.5276104e-38
0.68025300,0.68025300,0.68025300,0.68025300,0.68025300,0.68025300,-1.0116764,-3.4818780e-15,3.5941966e-15,-2.1499205e-24,-7.3993627e-39,7.6380519e-39
0.68125300,0.68125300,0.68125300,0.68125300,0.68125300,0.68125300,-1.0116764,-3.4818780e-15,3.5941966e-15,-1.0749602e-24,-3.6996814e-39,3.8190259e-39
0.68225300,0.68225300,0.68225300,0.68225300,0.68225300,0.68225300,-1.0116764,-3.4818780e-15,3.5941966e-15,-5.3748012e-25,-1.8498407e-39,1.9095130e-39
0.68325300,0.68325300,0.68325300,0.68325300,0.68325300,0.68325300,-1.0116764,-3.4818780e-15,3.5941966e-15,-2.6874006e-25,-9.2492034e-40,9.5475648e-40
0.68425300,0.68425300,0.68425300,0.68425300,0.68425300,0.68425300,-1.0116764,-3.4818780e-15,3.5941966e-15,-1.3437003e-25,-4.6246017e-40,4.7737824e-40
0.68525300,0.68525300,0.68525300,0.68525300,0.68525300,0.68525300,-1.0116764,-3.4818780e-15,3.5941966e-15,-6.7185015e-26,-2.3123009e-40,2.3868912e-40
0.68625300,0.68625300,0.68625300,0.68625300,0.68625300,0.68625300,-1.0116764,-3.4818780e-15,3.5941966e-15,-3.3592507e-26,-1.1561504e-40,1.1934456e-40
0.68725300,0.68725300,0.68725300,0.68725300,0.68725300,0.68725300,-1.0116764,-3.4818780e-15,3.5941966e-15,-1.6796254e-26,-5.7807521e-41,5.9672280e-41
0.68825300,0.68825300,0.68825300,0.68825300,0.68825300,0.68825300,-1.0116764,-3.4818780e-15,3.5941966e-15,-8.3981269e-27,-2.8903761e-41,2.9836140e-41
0.68925300,0.68925300,0.68925300,0.68925300,0.68925300,0.68925300,-1.0116764,-3.4818780e-15,3.5941966e-15,-4.1990634e-27,-1.4451880e-41,1.4918070e-41
0.69025300,0.69025300,0.69025300,0.69025300,0.69025300,0.69025300,-1.0116764,-3.4818780e-15,3.5941966e-15,-2.0995317e-27,-7.2259402e-42,7.4590351e-42
0.69125300,0.69125300,0.69125300,0.69125300,0.69125300,0.69125300,-1.0116764,-3.4818780e-15,3.5941966e-15,-1.0497659e-27,-3.6129701e-42,3.7295176e-42
0.69225300,0.69225300,0.69225300,0.69225300,0.69225300,0.69225300,-1.0116764,-3.4818780e-15,3.5941966e-15,-5.2488294e-28,-1.8064851e-42,1.8647588e-42
0.69325300,0.69325300,0.69325300,0.69325300,0.69325300,0.69325300,-1.0116764,-3.4818780e-15,3.5941966e-15,-2.6244148e-28,-9.0324257e-43,9.3237943e-43
0.69425300,0.69425300,0.69425300,0.69425300,0.69425300,0.69425300,-1.0116764,-3.4818780e-15,3.5941966e-15,-1.3122075e-28,-4.5162132e-43,4.6618975e-43
0.69525300,0.69525300,0.69525300,0.69525300,0.69525300,0.69525300,-1.0116764,-3.4818780e-15,3.5941966e-15,-6.5610384e-29,-2.2581069e-43,2.3309491e-43
0.69625300,0.69625300,0.69625300,0.69625300,0.69625300,0.69625300,-1.0116764,-3.4818780e-15,3.5941966e-15,-3.2805202e-29,-1.1290538e-43,1.1654749e-43
0.69725300,0.69725300,0.69725300,0.69725300,0.69725300,0.69725300,-1.0116764,-3.4818780e-15,3.5941966e-15,-1.6402607e-29,-5.6452710e-44,5.8273766e-44
0.69825300,0.69825300,0.69825300,0.69825300,0.69825300,0.69825300,-1.0116764,-3.4818780e-15,3.5941966e-15,-8.2013094e-30,-2.8226376e-44,2.9136904e-44
0.69925300,0.69925300,0.69925300,0.69925300,0.69925300,0.69925300,-1.0116764,-3.4818780e-15,3.5941966e-15,-4.1006608e-30,-1.4113209e-44,1.4568474e-44
0.70025300,0.70025300,0.70025300,0.70025300,0.70025300,0.70025300,-1.0116764,-3.4818780e-15,3.5941966e-15,-2.0503400e-30,-7.0566376e-45,7.2842711e-45
0.70125300,0.70125300,0.70125300,0.70125300,0.70125300,0.70125300,-1.0116764,-3.4818780e-15,3.5941966e-15,-1.0251797e-30,-3.5283521e-45,3.6421699e-45
0.70225300,0.70225300,0.70225300,0.70225300,0.70225300,0.70225300,-1.0116764,-3.4818780e-15,3.5941966e-15,-5.1259950e-31,-1.7642093e-45,1.8211193e-45
0.70325300,0.70325300,0.70325300,0.70325300,0.70325300,0.70325300,-1.0116764,-3.4818780e-15,3.5941966e-15,-2.5630579e-31,-8.8212543e-46,9.1058109e-46
0.70425300,0.70425300,0.70425300,0.70425300,0.70425300,0.70425300,-1.0116764,-3.4818780e-15,3.5941966e-15,-1.2815893e-31,-4.4108350e-46,4.5531200e-46
0.70525300,0.70525300,0.70525300,0.70525300,0.70525300,0.70525300,-1.0116764,-3.4818780e-15,3.5941966e-15,-6.4085506e-32,-2.2056253e-46,2.2767745e-46
0.70625300,0.70625300,0.70625300,0.70625300,0.70625300,0.70625300,-1.0116764,-3.4818780e-15,3.5941966e-15,-3.2052415e-32,-1.1031452e-46,1.1387305e-46
0.70725300,0.70725300,0.70725300,0.70725300,0.70725300,0.70725300,-1.0116764,-3.4818780e-15,3.5941966e-15,-1.6035870e-32,-5.5190516e-47,5.6970855e-47
0.70825300,0.70825300,0.70825300,0.70825300,0.70825300,0.70825300,-1.0112610,-3.4804482e-15,3.5927207e-15,0.27694658,9.5316464e-16,-9.8391189e-16
0.70925300,0.70925300,0.70925300,0.70925300,0.70925300,0.70925300,-0.98000197,-3.3728643e-15,3.4816664e-15,20.931658,7.2040307e-14,-7.4364188e-14
0.71025300,0.71025300,0.71025300,0.71025300,0.71025300,0.71025300,-0.94972479,-3.2686596e-15,3.3741003e-15,27.162007,9.3483244e-14,-9.6498833e-14
0.71125300,0.71125300,0.71125300,0.71125300,0.71125300,0.71125300,-0.94293429,-3.2452888e-15,3.3499755e-15,13.581003,4.6741622e-14,-4.8249416e-14
0.71225300,0.71225300,0.71225300,0.71225300,0.71225300,0.71225300,-0.93953904,-3.2336034e-15,3.3379132e-15,6.7905017,2.3370811e-14,-2.4124708e-14
0.71325300,0.71325300,0.71325300,0.71325300,0.71325300,0.71325300,-0.93784141,-3.2277607e-15,3.3318820e-15,3.3952508,1.1685406e-14,-1.2062354e-14
0.71425300,0.71425300,0.71425300,0.71425300,0.71425300,0.71425300,-0.93699260,-3.2248393e-15,3.3288664e-15,1.6976254,5.8427028e-15,-6.0311770e-15
0.71525300,0.71525300,0.71525300,0.71525300,0.71525300,0.71525300,-0.93656819,-3.2233787e-15,3.3273586e-15,0.84881271,2.9213514e-15,-3.0155885e-15
0.71625300,0.71625300,0.71625300,0.71625300,0.71625300,0.71625300,-0.93635599,-3.2226483e-15,3.3266047e-15,0.42440635,1.4606757e-15,-1.5077943e-15
0.71725300,0.71725300,0.71725300,0.71725300,0.71725300,0.71725300,-0.93624989,-3.2222832e-15,3.3262278e-15,0.21220318,7.3033784e-16,-7.5389713e-16
0.71825300,0.71825300,0.71825300,0.71825300,0.71825300,0.71825300,-0.93619684,-3.2221006e-15,3.3260393e-15,0.10610159,3.6516892e-16,-3.7694856e-16
0.71925300,0.71925300,0.71925300,0.71925300,0.71925300,0.71925300,-0.93617031,-3.2220093e-15,3.3259451e-15,0.053050794,1.8258446e-16,-1.8847428e-16
0.72025300,0.72025300,0.72025300,0.72025300,0.72025300,0.72025300,-0.93615705,-3.2219636e-15,3.3258980e-15,0.026525397,9.1292231e-17,-9.4237141e-17
0.72125300,0.72125300,0.72125300,0.72125300,0.72125300,0.72125300,-0.93615042,-3.2219408e-15,3.3258744e-15,0.013262699,4.5646115e-17,-4.7118571e-17
0.72225300,0.72225300,0.72225300,0.72225300,0.72225300,0.72225300,-0.93614710,-3.2219294e-15,3.3258626e-15,0.0066313493,2.2823058e-17,-2.3559285e-17
0.72325300,0.72325300,0.72325300,0.72325300,0.72325300,0.72325300,-0.93614544,-3.2219237e-15,3.3258567e-15,0.0033156746,1.1411529e-17,-1.1779643e-17
0.72425300,0.72425300,0.72425300,0.72425300,0.72425300,0.72425300,-0.93614462,-3.2219208e-15,3.3258538e-15,0.0016578373,5.7057644e-18,-5.8898213e-18
0.72525300,0.72525300,0.72525300,0.72525300,0.72525300,0.72525300,-0.93614420,-3.2219194e-15,3.3258523e-15,0.00082891866,2.8528822e-18,-2.9449107e-18
0.72625300,0.72625300,0.72625300,0.72625300,0.72625300,0.72625300,-0.93614399,-3.2219187e-15,3.3258516e-15,0.00041445933,1.4264411e-18,-1.4724553e-18
0.72725300,0.72725300,0.72725300,0.72725300,0.72725300,0.72725300,-0.93614389,-3.2219184e-15,3.3258512e-15,0.00020722966,7.1322055e-19,-7.3622767e-19
0.72825300,0.72825300,0.72825300,0.72825300,0.72825300,0.72825300,-0.93614384,-3.2219182e-15,3.3258510e-15,0.00010361483,3.5661028e-19,-3.6811383e-19
0.72925300,0.72925300,0.72925300,0.72925300,0.72925300,0.72925300,-0.93614381,-3.2219181e-15,3.3258509e-15,5.1807416e-05,1.7830514e-19,-1.8405692e-19
0.73025300,0.73025300,0.73025300,0.73025300,0.73025300,0.73025300,-1.0281995,-3.5387453e-15,3.6528984e-15,-61.370429,-2.1121808e-13,2.1803156e-13
0.73125300,0.73125300,0.73125300,0.73125300,0.73125300,0.73125300,-1.1977771,-4.1223793e-15,4.2553592e-15,-133.50858,-4.5949533e-13,4.7431776e-13
0.73225300,0.73225300,0.73225300,0.73225300,0.73225300,0.73225300,-1.2350992,-4.2508301e-15,4.3879537e-15,-69.384205,-2.3879902e-13,2.4650221e-13
0.73325300,0.73325300,0.73325300,0.73325300,0.73325300,0.73325300,-1.2524452,-4.3105299e-15,4.4495792e-15,-34.692102,-1.1939951e-13,1.2325111e-13
0.73425300,0.73425300,0.73425300,0.73425300,0.73425300,0.73425300,-1.2611182,-4.3403797e-15,4.4803920e-15,-17.346051,-5.9699755e-14,6.1625554e-14
0.73525300,0.73525300,0.73525300,0.73525300,0.73525300,0.73525300,-1.2654547,-4.3553047e-15,4.4957984e-15,-8.6730256,-2.9849877e-14,3.0812777e-14
0.73625300,0.73625300,0.73625300,0.73625300,0.73625300,0.73625300,-1.2692794,-4.3684681e-15,4.5093864e-15,-5.4407967,-1.8725543e-14,1.9329593e-14
0.73725300,0.73725300,0.73725300,0.73725300,0.73725300,0.73725300,-1.0624620,-3.6566664e-15,3.7746234e-15,136.06467,4.6829261e-13,-4.8339882e-13
0.73825300,0.73825300,0.73825300,0.73825300,0.73825300,0.73825300,-0.86717650,-2.9845539e-15,3.0808298e-15,175.54524,6.0417253e-13,-6.2366197e-13
0.73925300,0.73925300,0.73925300,0.73925300,0.73925300,0.73925300,-0.82329019,-2.8335108e-15,2.9249143e-15,87.772619,3.0208626e-13,-3.1183098e-13
0.74025300,0.74025300,0.74025300,0.74025300,0.74025300,0.74025300,-0.75126524,-2.5856231e-15,2.6690303e-15,77.274173,2.6595386e-13,-2.7453301e-13
0.74125300,0.74125300,0.74125300,0.74125300,0.74125300,0.74125300,-1.0209997,-3.5139660e-15,3.6273197e-15,-154.06493,-5.3024396e-13,5.4734860e-13
0.74225300,0.74225300,0.74225300,0.74225300,0.74225300,0.74225300,-1.1203715,-3.8559728e-15,3.9803590e-15,-78.793123,-2.7118161e-13,2.7992941e-13
0.74325300,0.74325300,0.74325300,0.74325300,0.74325300,0.74325300,-1.1351452,-3.9068193e-15,4.0328458e-15,-19.698281,-6.7795403e-14,6.9982351e-14
0.74425300,0.74425300,0.74425300,0.74425300,0.74425300,0.74425300,-1.1388386,-3.9195310e-15,4.0459675e-15,-4.9245702,-1.6948851e-14,1.7495588e-14
0.74525300,0.74525300,0.74525300,0.74525300,0.74525300,0.74525300,-1.0432008,-3.5903753e-15,3.7061939e-15,108.65609,3.7396072e-13,-3.8602397e-13
